ID,Topics,Text_answer,NegPos_answer,NegPos_output,Text_output,Topic_Match
496.0,Staff,friendly service ,Positive,Positive,friendly service,True
497.0,Facility,Perfect hotel.,Positive,,,False
497.0,Food,the restaurant is very varied.,Positive,Positive,the restaurant is very varied.,True
497.0,Location,as well as the location close to the airport and the beach as well as many restaurants and snacks.,Positive,Positive,the location close to the airport and the beach as well as many restaurants and snacks.,True
497.0,Off,I will resell with pleasure.I recommend the hotel 100%.,Positive,Positive,Perfect hotel. I will resell with pleasure. I recommend the hotel 100%.,True
497.0,Room,the room was spacious.and clean.,Positive,Positive,the room was spacious.and clean.,True
497.0,Staff,"welcoming and helpful staff.  and I thank Tony for his welcome and his smile, it's so rare.",Positive,Positive,"welcoming and helpful staff. I thank Tony for his welcome and his smile, it's so rare.",True
498.0,Location,"Access to the airport is close but not so easy with the bus, when you do not know",Negative,Negative,"not so easy with the bus, when you do not know.",True
498.0,Location,Access to the airport is close,Positive,Positive,Access to the airport is close.,True
498.0,Staff,"Great welcome, very pleasant contact, very helpful",Positive,Positive,"Great welcome, very pleasant contact, very helpful",True
499.0,Location,The hotel is located close to Larnaca airport.,Positive,Positive,The hotel is located close to Larnaca airport.,True
499.0,Room,"the room had everything you need, and also the bathroom. Clean and cozy.",Positive,Positive,"the room had everything you need, and also the bathroom. Clean and cozy.",True
499.0,Staff,"Very helpful staff, ",Positive,Positive,Very helpful staff,True
500.0,Facility,"and on the other hand, if you go by car, even though there is an open-air car park very close, it's a real odyssey to be able to park. We had to leave the car far away.",Negative,Negative,the guests in the upper apartment didn't stop making noise at 3am,True
500.0,Facility,"The accommodation itself is very good., and on the other hand, if you go by car, even though there is an open-air car park very close, ",Positive,,,False
500.0,Location,The problem is finding it. It is located in an alley and google maps went crazy. Now I understand why they sent me a photo of how to locate the street.,Negative,Negative,"if you go by car, even though there is an open-air car park very close, it's a real odyssey to be able to park. We had to leave the car far away., The problem is finding it. It is located in an alley and google maps went crazy. Now I understand why they sent me a photo of how to locate the street.",True
500.0,Location,It is very central. ,Positive,Positive,It is very central.,True
500.0,Off,"Surely it's not a problem with the accommodation, ",,,,False
500.0,Room,but the guests in the upper apartment didn't stop making noise at 3am,Negative,,,False
500.0,Room,,,Positive,The accommodation itself is very good.,False
501.0,Facility,The hotel is very clean ,Positive,,,False
501.0,Food,although it took a relatively long time for our food to be ready.,Negative,,,False
501.0,Food,"The restaurant in the hotel lobby is good,",Positive,Positive,"The restaurant in the hotel lobby is good, although it took a relatively long time for our food to be ready.",True
501.0,Location,and close to the airport. ,Positive,Positive,The hotel is very clean and close to the airport.,True
501.0,Room,"Simple and comfortable rooms, you can see that there is care in the place.",Positive,Positive,"Simple and comfortable rooms, you can see that there is care in the place.",True
502.0,Facility,It's a clean and good hotel ,Positive,Positive,It's a clean and good hotel,True
502.0,Staff,and the service is also great,Positive,Positive,the service is also great,True
503.0,Location,"The environment is a bit unfriendly for walking, there is a lot of construction and the roads are bumpy",Negative,Negative,"The environment is a bit unfriendly for walking, there is a lot of construction and the roads are bumpy.",True
503.0,Location,"Close to the field, ",Positive,Positive,Close to the field,True
503.0,Room,"the room is restful and pleasant, clean and renovated, The bed is comfortable and so is the shower",Positive,Positive,"the room is restful and pleasant, clean and renovated The bed is comfortable and so is the shower",True
503.0,Staff,"the staff is nice, ",Positive,Positive,the staff is nice,True
504.0,Check-in,,,Positive,Everything is a perfect boutique hotel,False
504.0,Check-out,,,Positive,Everything is a perfect boutique hotel,False
504.0,Facility,Everything is a perfect boutique hotel,Positive,Positive,Everything is a perfect boutique hotel,True
504.0,Food,,,Positive,Everything is a perfect boutique hotel,False
504.0,Location,,,Positive,Everything is a perfect boutique hotel,False
504.0,Price,,,Positive,Everything is a perfect boutique hotel,False
504.0,Room,,,Positive,Everything is a perfect boutique hotel,False
504.0,Staff,,,Positive,Everything is a perfect boutique hotel,False
505.0,Food,"Nice restaurant in the house, great coffee!",Positive,Positive,"Nice restaurant in the house, great coffee!",True
505.0,Location,"Close to the city center, the airport and the sea. ",Positive,Positive,"Close to the city center, the airport and the sea.",True
505.0,Price,Price/performance is totally right.,Positive,Positive,Price/performance is totally right.,True
505.0,Room,"Modern furnished and very clean room, ",Positive,Positive,Modern furnished and very clean room.,True
505.0,Staff,friendly staff. ,Positive,Positive,friendly staff.,True
506.0,Facility,,,Positive,cleanliness,False
506.0,Location,,,Positive,location,False
506.0,Off,"location, Nothing",,,,False
506.0,Room,"cleanliness, simple and modern furnishings but new like the whole structure",Positive,Positive,simple and modern furnishings but new like the whole structure,True
507.0,Facility,"The hotel is very modernly furnished, ",Positive,Positive,The hotel is very modernly furnished.,True
507.0,Food,,,Neutral,We did not use the breakfast because of the early departure.,False
507.0,Off,,,Positive,We spent little time at the hotel to assess what could be improved. But we have a positive experience and will use it again next time.,False
507.0,Off,We did not use the breakfast because of the early departure. We spent little time at the hotel to assess what could be improved. But we have a positive experience and will use it again next time.,,,,False
507.0,Room,the room is spacious enough with an above-standard large bathroom. ,Positive,Positive,the room is spacious enough with an above-standard large bathroom.,True
507.0,Staff,The staff at the reception willingly arranged a ride to the airport for us.,Positive,Positive,The staff at the reception willingly arranged a ride to the airport for us.,True
508.0,Booking-issue,,,Positive,Everything nice,False
508.0,Check-in,,,Positive,Everything nice,False
508.0,Check-out,,,Positive,Everything nice,False
508.0,Facility,,,Positive,Everything nice,False
508.0,Food,,,Positive,Everything nice,False
508.0,Location,,,Positive,Everything nice,False
508.0,Off,Everything nice,,,,False
508.0,Price,,,Positive,Everything nice,False
508.0,Room,,,Positive,Everything nice,False
508.0,Staff,,,Positive,Everything nice,False
508.0,Taxi-issue,,,Positive,Everything nice,False
509.0,Facility,"Nice facility, ",Positive,Positive,Nice facility.,True
509.0,Staff,very nice and helpful staff.,Positive,Positive,very nice and helpful staff.,True
510.0,Facility,,,Positive,clean,False
510.0,Location,Proximity to the airport,Positive,Positive,Proximity to the airport,True
510.0,Price,cheap,Positive,Positive,cheap,True
510.0,Room,"Cramped, the third bed for a child is more suitable for a baby, minimalist room accessories",Negative,Negative,"Cramped, the third bed for a child is more suitable for a baby, minimalist room accessories",True
510.0,Room,clean,Positive,,,False
512.0,Off,,,Positive,great stay. THANKS!,False
512.0,Off,great stay. ,,,,False
512.0,Room,very clean. ,Positive,Positive,very clean.,True
