ID,Topics,Text_answer,NegPos_answer,NegPos_output,Text_output,Sentiment_Match
535,Staff,with very friendly and helpful hosts.,Positive,Positive,very friendly and helpful hosts.,True
536,Facility,An intimate hotel ,Positive,Positive,An intimate hotel.,True
536,Food,The cuisine is simple but tasty.,Positive,Positive,The cuisine is simple but tasty.,True
536,Location,"Location on +., close to the beach, gastronomy and the airport",Positive,Positive,"close to the beach, gastronomy and the airport.",True
536,Staff,with service at the highest level.,Positive,Positive,service at the highest level.,True
537,Facility,Terrace was very cozy,Positive,Positive,Terrace was very cozy,True
538,Check-in,We arrived in the middle of the night and were able to get into the room via self-check-in without any problems.,Positive,Positive,We arrived in the middle of the night and were able to get into the room via self-check-in without any problems.,True
538,Location,"Good location close to the airport - easily accessible by taxi, there is also a bus route nearby.",Positive,Positive,"Good location close to the airport - easily accessible by taxi, there is also a bus route nearby.",True
538,Room,Rooms may be a bit small for a longer stay,Negative,Negative,"Rooms may be a bit small for a longer stay, but since we only stayed one night it wasn't a problem.",True
540,Location,"Location is very close to the beach, Very close to the airport,  like 8 minutes by car. ",Positive,Positive,"Location is very close to the beach, Very close to the airport, like 8 minutes by car.",True
540,Room,Room a little smaller than average,Negative,Negative,Room a little smaller than average.,True
540,Room,Really soft bed and pillows. but large bathroom and shower.,Positive,Positive,"Really soft bed and pillows., large bathroom and shower.",True
540,Staff,very kind staff on the last day kept our suitcases in custody for the whole day. ,Positive,Positive,very kind staff on the last day kept our suitcases in custody for the whole day.,True
541,Location,Strategic location: the property is close to both the airport and Mackenzie Beach. In fifteen minutes of walking along the sea you can also reach Finikoudes.,Positive,Positive,the property is close to both the airport and Mackenzie Beach. In fifteen minutes of walking along the sea you can also reach Finikoudes.,True
541,Room,"maximum cleanliness, excellent upholstery and modern furnishings.",Positive,Positive,"maximum cleanliness, excellent upholstery and modern furnishings.",True
541,Staff,"Courteous and helpful staff, ",Positive,Positive,Courteous and helpful staff.,True
543,Facility,Little parking nearby arriving in the evening,Negative,Negative,Little parking nearby arriving in the evening.,True
543,Room,recently refurbished rooms.,Positive,Positive,recently refurbished rooms.,True
544,Staff,All. The sense of hospitality of the owner.,Positive,Positive,The sense of hospitality of the owner.,True
545,Food,We had dinner and it was perfect,Positive,Positive,We had dinner and it was perfect.,True
546,Check-in,Purely. no problem with check-in after 12 at night. ,Positive,Positive,no problem with check-in after 12 at night.,True
546,Facility,Parking next to the hotel.,Positive,Positive,Parking next to the hotel.,True
546,Location,"convenient location, with a late arrival and planning further travel by car. Walking distance to Mackenzie Beach and Salt Lake. ",Positive,Positive,"convenient location, Walking distance to Mackenzie Beach and Salt Lake.",True
547,Location,close to the airport (7-10 minutes by taxi),Positive,Positive,close to the airport (7-10 minutes by taxi),True
547,Room,"large comfortable bed, clean linen, cozy.
 ",Positive,Positive,"large comfortable bed, clean linen, cozy.",True
548,Food,Have to pay for breakfast,Negative,Negative,Have to pay for breakfast,True
548,Food,,,Null,Arabic food,False
548,Food,Arabic food,Positive,,,False
549,Facility,and pet friendly! We were able to bring our small dog and the hotel was still very clean!!,Positive,Positive,pet friendly! We were able to bring our small dog,True
549,Location,Great location ,Positive,Positive,Great location,True
549,Room,,,Positive,the hotel was still very clean!!,False
549,Staff,Super nice staff. ,Positive,Positive,Super nice staff.,True
550,Room,The rooms are big and very clean! There is also a balcony. ,Positive,Positive,"The rooms are big and very clean!, There is also a balcony.",True
550,Staff,Tony the hotel owner is a great man! Helped us with everything we needed,Positive,Positive,Tony the hotel owner is a great man! Helped us with everything we needed.,True
551,Facility,The hotel seems to have been freshened up recently. ,Positive,Positive,The hotel seems to have been freshened up recently. So everything seemed flawless to us.,True
551,Location,The proximity to the famous Mackenzie Beach is an asset for this charming hotel. The beach is around 5 minutes walk...,Positive,Positive,The proximity to the famous Mackenzie Beach is an asset for this charming hotel. The beach is around 5 minutes walk.,True
551,Staff,"A very welcoming staff, smiling and always available to satisfy you. At the reception as in the restaurant there is always someone to take care of you in one of the four languages ​​(Greek, English, French or Arabic). ",Positive,Positive,"A very welcoming staff, smiling and always available to satisfy you. At the reception as in the restaurant there is always someone to take care of you in one of the four languages ​​(Greek, English, French or Arabic).",True
552,Location,We arrived at the hotel for one night in order to be close to Larnaca airport for an early morning flight.,Positive,Positive,close to Larnaca airport for an early morning flight.,True
552,Room,"The rooms are pleasant, clean, the beds are comfortable, everything is new and clean!! ",Positive,Positive,"The rooms are pleasant, clean, the beds are comfortable, everything is new and clean!!",True
553,Room,"clean rooms, comfortable bed",Positive,Positive,"clean rooms, comfortable bed",True
553,Staff,"very nice staff, ",Positive,Positive,very nice staff,True
554,Facility,,,Positive,"Very clean, very comfortable, brand new!",False
554,Location,"The situation, extremely close to the airport for a very early departure or a late arrival, and extremely close to the beach and its entertainment (restaurants, bars...). Very quiet though. ",Positive,Positive,"extremely close to the airport for a very early departure or a late arrival, and extremely close to the beach and its entertainment (restaurants, bars...). Very quiet though.",True
554,Room,"Very clean, very comfortable, brand new! ",Positive,,,False
554,Staff,Very friendly and pleasant welcome.,Positive,Positive,Very friendly and pleasant welcome.,True
555,Location,Close to Larnaca airport. Less than 10 minutes,Positive,Positive,Close to Larnaca airport. Less than 10 minutes.,True
555,Room,Bed 5 could be opened and was less comfortable. Toilet and shower are together and less convenient.,Negative,Negative,"Bed 5 could be opened and was less comfortable., Toilet and shower are together and less convenient.",True
555,Room,"Clean room, pleasant and comfortable bedding. There is a kettle and a fridge in the room. ",Positive,Positive,"Clean room, pleasant and comfortable bedding., There is a kettle and a fridge in the room.",True
555,Staff,We were received with a beautiful and kind hospitality by the hotel staff. ,Positive,Positive,We were received with a beautiful and kind hospitality by the hotel staff.,True
557,Food,"The breakfast offered by an independent service does not correspond quantitatively and qualitatively to the known levels of Cypriot hospitality and gastronomy,
 and the price of €12 for breakfast is much more expensive than the reasonable value (in terms of quality and quantity) of the offered product!",Negative,Negative,The breakfast offered by an independent service does not correspond quantitatively and qualitatively to the known levels of Cypriot hospitality and gastronomy.,True
