ID,Topics,Text_answer,NegPos_answer,NegPos_output,Text_output,Sentiment_Match
515,Room,,,Positive,Very clean new hotel,False
515,Staff,Very nice staff. ,Positive,Positive,Very nice staff,True
516,Staff,friendliness of staff,Positive,Positive,friendliness of staff,True
517,Facility,the hotel of very good quality,Positive,,,False
517,Staff,"The manager very friendly,",Positive,Positive,The manager very friendly,True
518,Location,quiet place,Positive,Positive,quiet place,True
519,Food,"Very good breakfast, ",Positive,Positive,Very good breakfast,True
519,Location,great location near MacKenzie beach. ,Positive,Positive,great location near MacKenzie beach,True
519,Staff,Staff very polite and helpful almost family atmosphere.,Positive,Positive,Staff very polite and helpful almost family atmosphere,True
521,Facility,,,Negative,The air conditioner does not cool enough,False
521,Facility,,,Positive,comfortable mattress,False
521,Room,The air conditioner does not cool enough,Negative,,,False
521,Room,"Very clean, well organized, nothing missing, pleasant balcony, comfortable mattress.",Positive,Positive,"Very clean, well organized, nothing missing, pleasant balcony",True
521,Staff,nice hosts,Positive,Positive,nice hosts,True
522,Staff,friendly staff,Positive,Positive,friendly staff,True
523,Staff,"Amazing team!!!
 Helps with any question and problem... smiling and patient.
 Changed us to a family room that we requested..
 They gave us great recommendations for places in the city. Order taxis for us...help with car rental.
 They even celebrated our daughter's birthday with a surprise..
 In short, an experience",Positive,Positive,"Amazing team!!!, Helps with any question and problem.. smiling and patient., Changed us to a family room that we requested., They gave us great recommendations for places in the city. Order taxis for us..help with car rental., They even celebrated our daughter's birthday with a surprise.",True
526,Location,,,Positive,Perfect for a stay in Larnaca,False
526,Staff,,,Positive,Everything was in order,False
527,Facility,It is a great accommodation ,Positive,,,False
527,Location,In addition to being very well located near Larnaca airport and mckenzie beach. ,Positive,Positive,In addition to being very well located near Larnaca airport and mckenzie beach.,True
527,Price,with excellent value for money.,Positive,Positive,It is a great accommodation with excellent value for money.,True
527,Room,,,Negative,the room was a little bit dirty.,False
527,Room,,,Positive,The room is enough big.,False
527,Staff,The staff extremely friendly.,Positive,Positive,The staff extremely friendly.,True
528,Facility,"New hotel, everything is clean and fresh.",Positive,,,False
528,Location,"We were interested in a hotel near the airport, it met our expectations!)",Positive,Positive,"New hotel, everything is clean and fresh",True
529,Facility,,,Positive,"Balcony furniture set: 08/10 (could refurbish these too), Set of shampoo etc. for the bathroom: 08/10 (Could offer 1 to 1 for the pampering)",False
529,Room,"Soundproofing: 07/10 (separated rooms with plasterboards)
 Balcony furniture set: 08/10 (could refurbish these too)
 Set of shampoo etc. for the bathroom: 08/10 (Could offer 1 to 1 for the pampering)",Negative,,,False
529,Room,"Cleanliness/Towels: 10/10
 Design/Furniture: 10/10",Positive,Positive,Soundproofing: 07/10 (separated rooms with plasterboards),True
529,Staff,Staff: 10/10,Positive,,,False
530,Facility,Very nice and clean hotel. ,Positive,,,False
530,Location,In an easy and quiet place. Not far from the beach. ,Positive,Positive,In an easy and quiet place. Not far from the beach,True
530,Room,,,Positive,"The room was very clean, well decorated and modern",False
530,Staff,The staff was very nice and polite,Positive,Positive,The staff was very nice and polite,True
531,Location,Location close to the airport and the promenade by the sea. ,Positive,Positive,Location close to the airport and the promenade by the sea,True
531,Room,"Clean, tidy, comfortable and beautiful room. ",Positive,Positive,"Clean, tidy, comfortable and beautiful room",True
531,Staff,Courteous and welcoming service. ,Positive,Positive,"We liked the staff, Courteous and welcoming service",True
532,Facility,"free parking, ",Positive,Positive,"free parking, large rooms!",True
532,Location,"The proximity to the airport, ",Positive,Positive,The proximity to the airport,True
532,Room,large rooms! very clean,Positive,Positive,very clean,True
533,Food,,,Negative,We did not have breakfast,False
533,Food,however the restaurant in the evening was perfect. The cook particularly affable fast and delicious irreproachable service.,Positive,Positive,"the restaurant in the evening was perfect, The cook particularly affable fast and delicious irreproachable service",True
533,Staff,,,Positive,The cook particularly affable,False
534,Food,Very good homemade breakfast.,Positive,Positive,Very good homemade breakfast.,True
535,Facility,"Small, modern hotel ",Positive,,,False
535,Location,30 minute walk from Larnaca center and 10 minute walk from beautiful Mackenzie Beach!,Positive,Positive,30 minute walk from Larnaca center and 10 minute walk from beautiful Mackenzie Beach!,True
535,Staff,with very friendly and helpful hosts.,Positive,Positive,very friendly and helpful hosts.,True
536,Facility,An intimate hotel ,Positive,,,False
536,Food,The cuisine is simple but tasty.,Positive,Positive,The cuisine is simple but tasty.,True
536,Location,"Location on +., close to the beach, gastronomy and the airport",Positive,Positive,"Location on +., close to the beach, gastronomy and the airport",True
536,Staff,with service at the highest level.,Positive,Positive,An intimate hotel with service at the highest level.,True
537,Facility,Terrace was very cozy,Positive,,,False
537,Location,,,Negative,It was very hot,False
537,Location,,,Positive,Terrace was very cozy,False
538,Check-in,We arrived in the middle of the night and were able to get into the room via self-check-in without any problems.,Positive,Positive,We arrived in the middle of the night and were able to get into the room via self-check-in without any problems.,True
538,Location,"Good location close to the airport - easily accessible by taxi, there is also a bus route nearby.",Positive,Positive,"Good location close to the airport - easily accessible by taxi, there is also a bus route nearby.",True
538,Room,Rooms may be a bit small for a longer stay,Negative,Negative,Rooms may be a bit small for a longer stay,True
538,Room,,,Positive,"but since we only stayed one night it wasn't a problem, We arrived in the middle of the night and were able to get into the room via self-check-in without any problems.",False
538,Taxi-issue,,,Positive,easily accessible by taxi,False
540,Location,"Location is very close to the beach, Very close to the airport,  like 8 minutes by car. ",Positive,,,False
540,Room,Room a little smaller than average,Negative,Negative,Room a little smaller than average but,True
540,Room,Really soft bed and pillows. but large bathroom and shower.,Positive,Positive,large bathroom and shower,True
540,Staff,very kind staff on the last day kept our suitcases in custody for the whole day. ,Positive,,,False
541,Location,Strategic location: the property is close to both the airport and Mackenzie Beach. In fifteen minutes of walking along the sea you can also reach Finikoudes.,Positive,,,False
541,Room,"maximum cleanliness, excellent upholstery and modern furnishings.",Positive,,,False
541,Staff,"Courteous and helpful staff, ",Positive,,,False
543,Facility,Little parking nearby arriving in the evening,Negative,,,False
543,Location,,,Negative,Little parking nearby arriving in the evening,False
543,Room,recently refurbished rooms.,Positive,Positive,recently refurbished rooms,True
